# !!! ------------------------------- NOTE!! --------------------------------- !!!
# !!! THESE COMPOUNDS ARE READ FROM THE DEFINITION FILE, NOT KPP OUTPUT. THIS  !!!
# !!! MEANS THAT THE NUMBER OF COMPOUNDS MAY BE MORE THAN IS ACTUALLY IN THE   !!!
# !!! SCHEME. ALSO, THE ORDER OF COMPOUNDS IS _NOT_ THE SAME AS THE INDICES IN !!!
# !!! CHEMISTRY. THE INFORMATION IN THIS FILE SHOULD BE USED IN A DICTIONARY.  !!! 
# If all atoms are zero, scheme definition had IGNORE in elemental composition
# name                         mass          C  H  O  N  S Cl Br  I  is_Radical
C535O                          163.10500000  5  7  6  0  0  0  0  0   0
C535OOH                        180.11200000  5  8  7  0  0  0  0  0   0
PPGAOOB                        106.03300000  2  2  5  0  0  0  0  0   0
HPC52O                         149.12200000  5  9  5  0  0  0  0  0   0
HPC52OOH                       166.12900000  5 10  6  0  0  0  0  0   0
DHPMPAL                        136.10300000  4  8  5  0  0  0  0  0   0
HPC52CO3                       197.11900000  5  9  8  0  0  0  0  0   1
HPC52PAN                       243.12400000  5  9 10  1  0  0  0  0   0
HPC52CO3H                      198.12700000  5 10  8  0  0  0  0  0   0
CH2CHCH2O2                      73.07100000  3  5  2  0  0  0  0  0   1
CO2C3OOA                       102.08900000  4  6  3  0  0  0  0  0   0
NC51O2                         178.12000000  5  8  6  1  0  0  0  0   1
CH2CHCH2O                       57.07200000  3  5  1  0  0  0  0  0   0
CH2CHCH2NO3                    103.07700000  3  5  3  1  0  0  0  0   0
CH2CHCH2OOH                     74.07900000  3  6  2  0  0  0  0  0   0
NC51O                          162.12100000  5  8  5  1  0  0  0  0   0
NC51OOH                        179.12800000  5  9  6  1  0  0  0  0   0
CO2C3OO                        102.08900000  4  6  3  0  0  0  0  0   0
CO2C3CO2H                      102.08900000  4  6  3  0  0  0  0  0   0
C45O2                           87.09800000  4  7  2  0  0  0  0  0   1
M3BU3ECO3                      115.10800000  5  7  3  0  0  0  0  0   1
C530O2                         133.12300000  5  9  4  0  0  0  0  0   1
CO2C3OOB                       102.08900000  4  6  3  0  0  0  0  0   0
NC526O2                        178.12000000  5  8  6  1  0  0  0  0   1
C45O                            71.09900000  4  7  1  0  0  0  0  0   0
C45NO3                         117.10400000  4  7  3  1  0  0  0  0   0
C45OOH                          88.10600000  4  8  2  0  0  0  0  0   0
M3BU3EPAN                      161.11300000  5  7  5  1  0  0  0  0   0
M3BU3ECO3H                     116.11600000  5  8  3  0  0  0  0  0   0
C530O                          117.12400000  5  9  3  0  0  0  0  0   0
C530NO3                        163.12900000  5  9  5  1  0  0  0  0   0
C530OOH                        134.13100000  5 10  4  0  0  0  0  0   0
NC526O                         162.12100000  5  8  5  1  0  0  0  0   0
NC526OOH                       179.12800000  5  9  6  1  0  0  0  0   0
HC4CO3                         131.10700000  5  7  4  0  0  0  0  0   1
HC4PAN                         177.11200000  5  7  6  1  0  0  0  0   0
HC4CO3H                        132.11500000  5  8  4  0  0  0  0  0   0
M3FOOA                         130.09900000  5  6  4  0  0  0  0  0   0
M3FOO                          130.09900000  5  6  4  0  0  0  0  0   0
C531O2                         145.09000000  5  5  5  0  0  0  0  0   1
C532CO                         114.10000000  5  6  3  0  0  0  0  0   0
C531O                          129.09100000  5  5  4  0  0  0  0  0   0
C531OOH                        146.09800000  5  6  5  0  0  0  0  0   0
C31CO3                         131.06300000  4  3  5  0  0  0  0  0   1
C531CO                         128.08300000  5  4  4  0  0  0  0  0   0
C533O2                         163.10500000  5  7  6  0  0  0  0  0   1
C533O                          147.10600000  5  7  5  0  0  0  0  0   0
C533OOH                        164.11300000  5  8  6  0  0  0  0  0   0
C31PAN                         177.06800000  4  3  7  1  0  0  0  0   0
C31CO3H                        132.07100000  4  4  5  0  0  0  0  0   0
C58AO2                         149.12200000  5  9  5  0  0  0  0  0   1
C58AO                          133.12300000  5  9  4  0  0  0  0  0   0
C58ANO3                        179.12800000  5  9  6  1  0  0  0  0   0
C58AOOH                        150.13000000  5 10  5  0  0  0  0  0   0
C47CHO                         177.11200000  5  7  6  1  0  0  0  0   0
C47CO3                         208.10200000  5  6  8  1  0  0  0  0   1
C47PAN                         254.10700000  5  6 10  2  0  0  0  0   0
C47CO3H                        209.11000000  5  7  8  1  0  0  0  0   0
C57AO2                         149.12200000  5  9  5  0  0  0  0  0   1
C57AO                          133.12300000  5  9  4  0  0  0  0  0   0
C57AOOH                        150.13000000  5 10  5  0  0  0  0  0   0
HMML                           102.08900000  4  6  3  0  0  0  0  0   0
MAE                            102.08900000  4  6  3  0  0  0  0  0   0
NC41OOA                        165.10100000  4  7  6  1  0  0  0  0   0
NC41OO                         165.10100000  4  7  6  1  0  0  0  0   0
C536O2                         181.12000000  5  9  7  0  0  0  0  0   1
C537O2                         181.12000000  5  9  7  0  0  0  0  0   1
DHPMEK                         136.10300000  4  8  5  0  0  0  0  0   0
C536O                          165.12100000  5  9  6  0  0  0  0  0   0
C536OOH                        182.12800000  5 10  7  0  0  0  0  0   0
C537O                          165.12100000  5  9  6  0  0  0  0  0   0
C537OOH                        182.12800000  5 10  7  0  0  0  0  0   0
H2SO4                            0.00000000  0  0  0  0  0  0  0  0   0
dummy                            0.00000000  0  0  0  0  0  0  0  0   0
P_H2SO4                          0.00000000  0  0  0  0  0  0  0  0   0
P_HNO3                           0.00000000  0  0  0  0  0  0  0  0   0
Emi1                             0.00000000  0  0  0  0  0  0  0  0   0
HOA                              0.00000000  0  0  0  0  0  0  0  0   0
dummy_hcooh                      0.00000000  0  0  0  0  0  0  0  0   0
dummy_ch3cooh                    0.00000000  0  0  0  0  0  0  0  0   0
CH3COOH                          0.00000000  0  0  0  0  0  0  0  0   0
R_HOM_O4                         0.00000000  0  0  0  0  0  0  0  0   0
R_HOM_O5                         0.00000000  0  0  0  0  0  0  0  0   0
R_HOM_O6                         0.00000000  0  0  0  0  0  0  0  0   0
R_HOM_O7                         0.00000000  0  0  0  0  0  0  0  0   0
R_HOM_O8                         0.00000000  0  0  0  0  0  0  0  0   0
R_HOM_O9                         0.00000000  0  0  0  0  0  0  0  0   0
R_HOM_O10                        0.00000000  0  0  0  0  0  0  0  0   0
R_HOM_O11                        0.00000000  0  0  0  0  0  0  0  0   0
R_HOM_O12                        0.00000000  0  0  0  0  0  0  0  0   0
R_HOM_O13                        0.00000000  0  0  0  0  0  0  0  0   0
R_HOM_O14                        0.00000000  0  0  0  0  0  0  0  0   0
HOM_O3                           0.00000000  0  0  0  0  0  0  0  0   0
HOM_O4                           0.00000000  0  0  0  0  0  0  0  0   0
HOM_O5                           0.00000000  0  0  0  0  0  0  0  0   0
HOM_O6                           0.00000000  0  0  0  0  0  0  0  0   0
HOM_O7                           0.00000000  0  0  0  0  0  0  0  0   0
HOM_O8                           0.00000000  0  0  0  0  0  0  0  0   0
HOM_O9                           0.00000000  0  0  0  0  0  0  0  0   0
HOM_O10                          0.00000000  0  0  0  0  0  0  0  0   0
HOM_O11                          0.00000000  0  0  0  0  0  0  0  0   0
HOM_O12                          0.00000000  0  0  0  0  0  0  0  0   0
HOM_O13                          0.00000000  0  0  0  0  0  0  0  0   0
HOM_O14                          0.00000000  0  0  0  0  0  0  0  0   0
HOM_O3CBN                        0.00000000  0  0  0  0  0  0  0  0   0
HOM_O4CBN                        0.00000000  0  0  0  0  0  0  0  0   0
HOM_O5CBN                        0.00000000  0  0  0  0  0  0  0  0   0
HOM_O6CBN                        0.00000000  0  0  0  0  0  0  0  0   0
HOM_O7CBN                        0.00000000  0  0  0  0  0  0  0  0   0
HOM_O8CBN                        0.00000000  0  0  0  0  0  0  0  0   0
HOM_O9CBN                        0.00000000  0  0  0  0  0  0  0  0   0
HOM_O10CBN                       0.00000000  0  0  0  0  0  0  0  0   0
HOM_O11CBN                       0.00000000  0  0  0  0  0  0  0  0   0
HOM_O12CBN                       0.00000000  0  0  0  0  0  0  0  0   0
HOM_O13CBN                       0.00000000  0  0  0  0  0  0  0  0   0
HOM_O14CBN                       0.00000000  0  0  0  0  0  0  0  0   0
RHOM_O3                          0.00000000  0  0  0  0  0  0  0  0   0
RHOM_O4                          0.00000000  0  0  0  0  0  0  0  0   0
RHOM_O5                          0.00000000  0  0  0  0  0  0  0  0   0
RHOM_O6                          0.00000000  0  0  0  0  0  0  0  0   0
RHOM_O7                          0.00000000  0  0  0  0  0  0  0  0   0
RHOM_O8                          0.00000000  0  0  0  0  0  0  0  0   0
RHOM_O9                          0.00000000  0  0  0  0  0  0  0  0   0
RHOM_O10                         0.00000000  0  0  0  0  0  0  0  0   0
RHOM_O11                         0.00000000  0  0  0  0  0  0  0  0   0
RHOM_O12                         0.00000000  0  0  0  0  0  0  0  0   0
RHOM_O13                         0.00000000  0  0  0  0  0  0  0  0   0
HOM_NO5                          0.00000000  0  0  0  0  0  0  0  0   0
HOM_NO6                          0.00000000  0  0  0  0  0  0  0  0   0
HOM_NO7                          0.00000000  0  0  0  0  0  0  0  0   0
HOM_NO8                          0.00000000  0  0  0  0  0  0  0  0   0
HOM_NO9                          0.00000000  0  0  0  0  0  0  0  0   0
HOM_NO10                         0.00000000  0  0  0  0  0  0  0  0   0
HOM_NO11                         0.00000000  0  0  0  0  0  0  0  0   0
HOM_NO12                         0.00000000  0  0  0  0  0  0  0  0   0
HOM_NO13                         0.00000000  0  0  0  0  0  0  0  0   0
HOM_NO14                         0.00000000  0  0  0  0  0  0  0  0   0
HOM_NO15                         0.00000000  0  0  0  0  0  0  0  0   0
HOM20_O5                         0.00000000  0  0  0  0  0  0  0  0   0
HOM20_O6                         0.00000000  0  0  0  0  0  0  0  0   0
HOM20_O7                         0.00000000  0  0  0  0  0  0  0  0   0
HOM20_O8                         0.00000000  0  0  0  0  0  0  0  0   0
HOM20_O9                         0.00000000  0  0  0  0  0  0  0  0   0
HOM20_O10                        0.00000000  0  0  0  0  0  0  0  0   0
HOM20_O11                        0.00000000  0  0  0  0  0  0  0  0   0
HOM20_O12                        0.00000000  0  0  0  0  0  0  0  0   0
HOM20_O13                        0.00000000  0  0  0  0  0  0  0  0   0
HOM20_O14                        0.00000000  0  0  0  0  0  0  0  0   0
HOM20_O15                        0.00000000  0  0  0  0  0  0  0  0   0
HOM20_O16                        0.00000000  0  0  0  0  0  0  0  0   0
HOM20_O17                        0.00000000  0  0  0  0  0  0  0  0   0
//HOM20_O18                      0.00000000  0  0  0  0  0  0  0  0   0
//HOM20_O19                      0.00000000  0  0  0  0  0  0  0  0   0
//HOM20_O20                      0.00000000  0  0  0  0  0  0  0  0   0
//HOM20_O21                      0.00000000  0  0  0  0  0  0  0  0   0
//HOM20_O22                      0.00000000  0  0  0  0  0  0  0  0   0
//HOM20_O23                      0.00000000  0  0  0  0  0  0  0  0   0
HOM20_NO7                        0.00000000  0  0  0  0  0  0  0  0   0
HOM20_NO8                        0.00000000  0  0  0  0  0  0  0  0   0
HOM20_NO9                        0.00000000  0  0  0  0  0  0  0  0   0
HOM20_NO10                       0.00000000  0  0  0  0  0  0  0  0   0
HOM20_NO11                       0.00000000  0  0  0  0  0  0  0  0   0
HOM20_NO12                       0.00000000  0  0  0  0  0  0  0  0   0
HOM20_NO13                       0.00000000  0  0  0  0  0  0  0  0   0
HOM20_NO14                       0.00000000  0  0  0  0  0  0  0  0   0
HOM20_NO15                       0.00000000  0  0  0  0  0  0  0  0   0
HOM20_NO16                       0.00000000  0  0  0  0  0  0  0  0   0
HOM20_NO17                       0.00000000  0  0  0  0  0  0  0  0   0
HOM20_NO18                       0.00000000  0  0  0  0  0  0  0  0   0
R_HOM_OH_O5                      0.00000000  0  0  0  0  0  0  0  0   0
R_HOM_OH_O6                      0.00000000  0  0  0  0  0  0  0  0   0
R_HOM_OH_O7                      0.00000000  0  0  0  0  0  0  0  0   0
R_HOM_OH_O8                      0.00000000  0  0  0  0  0  0  0  0   0
R_HOM_OH_O9                      0.00000000  0  0  0  0  0  0  0  0   0
R_HOM_OH_O10                     0.00000000  0  0  0  0  0  0  0  0   0
RHOM_OH_O4                       0.00000000  0  0  0  0  0  0  0  0   0
RHOM_OH_O5                       0.00000000  0  0  0  0  0  0  0  0   0
RHOM_OH_O6                       0.00000000  0  0  0  0  0  0  0  0   0
RHOM_OH_O7                       0.00000000  0  0  0  0  0  0  0  0   0
RHOM_OH_O8                       0.00000000  0  0  0  0  0  0  0  0   0
HOM20_OH_O6                      0.00000000  0  0  0  0  0  0  0  0   0
HOM20_OH_O7                      0.00000000  0  0  0  0  0  0  0  0   0
HOM20_OH_O8                      0.00000000  0  0  0  0  0  0  0  0   0
HOM20_OH_O9                      0.00000000  0  0  0  0  0  0  0  0   0
HOM20_OH_O10                     0.00000000  0  0  0  0  0  0  0  0   0
HOM20_OH_O11                     0.00000000  0  0  0  0  0  0  0  0   0
HOM20_OH_O12                     0.00000000  0  0  0  0  0  0  0  0   0
HOM20_OH_O13                     0.00000000  0  0  0  0  0  0  0  0   0
//HOM20_OH_O14                   0.00000000  0  0  0  0  0  0  0  0   0
//HOM20_OH_O15                   0.00000000  0  0  0  0  0  0  0  0   0
//HOM20_OH_O16                   0.00000000  0  0  0  0  0  0  0  0   0
//HOM20_OH_O17                   0.00000000  0  0  0  0  0  0  0  0   0
HOM20_OH_NO8                     0.00000000  0  0  0  0  0  0  0  0   0
HOM20_OH_NO9                     0.00000000  0  0  0  0  0  0  0  0   0
HOM20_OH_NO10                    0.00000000  0  0  0  0  0  0  0  0   0
HOM20_OH_NO11                    0.00000000  0  0  0  0  0  0  0  0   0
HOM20_OH_NO12                    0.00000000  0  0  0  0  0  0  0  0   0
HOM20_OH_NO13                    0.00000000  0  0  0  0  0  0  0  0   0
HOM20_OH_NO14                    0.00000000  0  0  0  0  0  0  0  0   0
HOM_OH_O4CBN                     0.00000000  0  0  0  0  0  0  0  0   0
HOM_OH_O5CBN                     0.00000000  0  0  0  0  0  0  0  0   0
HOM_OH_O6CBN                     0.00000000  0  0  0  0  0  0  0  0   0
HOM_OH_O7CBN                     0.00000000  0  0  0  0  0  0  0  0   0
HOM_OH_O8CBN                     0.00000000  0  0  0  0  0  0  0  0   0
HOM_OH_O9CBN                     0.00000000  0  0  0  0  0  0  0  0   0
HOM_OH_O4                        0.00000000  0  0  0  0  0  0  0  0   0
HOM_OH_O5                        0.00000000  0  0  0  0  0  0  0  0   0
HOM_OH_O6                        0.00000000  0  0  0  0  0  0  0  0   0
HOM_OH_O7                        0.00000000  0  0  0  0  0  0  0  0   0
HOM_OH_O8                        0.00000000  0  0  0  0  0  0  0  0   0
HOM_OH_O9                        0.00000000  0  0  0  0  0  0  0  0   0
HOM_OH_O10                       0.00000000  0  0  0  0  0  0  0  0   0
HOM_OH_NO6                       0.00000000  0  0  0  0  0  0  0  0   0
HOM_OH_NO7                       0.00000000  0  0  0  0  0  0  0  0   0
HOM_OH_NO8                       0.00000000  0  0  0  0  0  0  0  0   0
HOM_OH_NO9                       0.00000000  0  0  0  0  0  0  0  0   0
HOM_OH_NO10                      0.00000000  0  0  0  0  0  0  0  0   0
HOM_OH_NO11                      0.00000000  0  0  0  0  0  0  0  0   0
HOM19_O5                         0.00000000  0  0  0  0  0  0  0  0   0
HOM19_O6                         0.00000000  0  0  0  0  0  0  0  0   0
HOM19_O7                         0.00000000  0  0  0  0  0  0  0  0   0
HOM19_O8                         0.00000000  0  0  0  0  0  0  0  0   0
HOM19_O9                         0.00000000  0  0  0  0  0  0  0  0   0
HOM19_O10                        0.00000000  0  0  0  0  0  0  0  0   0
HOM19_O11                        0.00000000  0  0  0  0  0  0  0  0   0
HOM19_O12                        0.00000000  0  0  0  0  0  0  0  0   0
HOM19_O13                        0.00000000  0  0  0  0  0  0  0  0   0
HOM19_O14                        0.00000000  0  0  0  0  0  0  0  0   0
HOM19_O15                        0.00000000  0  0  0  0  0  0  0  0   0
HOM19_O16                        0.00000000  0  0  0  0  0  0  0  0   0
HOM19_O17                        0.00000000  0  0  0  0  0  0  0  0   0
HOM19_O18                        0.00000000  0  0  0  0  0  0  0  0   0
HOM19_NO8                        0.00000000  0  0  0  0  0  0  0  0   0
HOM19_NO9                        0.00000000  0  0  0  0  0  0  0  0   0
HOM19_NO10                       0.00000000  0  0  0  0  0  0  0  0   0
HOM19_NO11                       0.00000000  0  0  0  0  0  0  0  0   0
HOM19_NO12                       0.00000000  0  0  0  0  0  0  0  0   0
HOM19_NO13                       0.00000000  0  0  0  0  0  0  0  0   0
HOM19_NO14                       0.00000000  0  0  0  0  0  0  0  0   0
HOM19_NO15                       0.00000000  0  0  0  0  0  0  0  0   0
HOM19_NO16                       0.00000000  0  0  0  0  0  0  0  0   0
HOM19_NO17                       0.00000000  0  0  0  0  0  0  0  0   0
HOM19_NO18                       0.00000000  0  0  0  0  0  0  0  0   0
HOM19_OH_O6                      0.00000000  0  0  0  0  0  0  0  0   0
HOM19_OH_O7                      0.00000000  0  0  0  0  0  0  0  0   0
HOM19_OH_O8                      0.00000000  0  0  0  0  0  0  0  0   0
HOM19_OH_O9                      0.00000000  0  0  0  0  0  0  0  0   0
HOM19_OH_O10                     0.00000000  0  0  0  0  0  0  0  0   0
HOM19_OH_O11                     0.00000000  0  0  0  0  0  0  0  0   0
HOM19_OH_O12                     0.00000000  0  0  0  0  0  0  0  0   0
HOM19_OH_O13                     0.00000000  0  0  0  0  0  0  0  0   0
HOM19_OH_O14                     0.00000000  0  0  0  0  0  0  0  0   0
HOM19_OH_NO9                     0.00000000  0  0  0  0  0  0  0  0   0
HOM19_OH_NO10                    0.00000000  0  0  0  0  0  0  0  0   0
HOM19_OH_NO11                    0.00000000  0  0  0  0  0  0  0  0   0
HOM19_OH_NO12                    0.00000000  0  0  0  0  0  0  0  0   0
HOM19_OH_NO13                    0.00000000  0  0  0  0  0  0  0  0   0
HOM19_OH_NO14                    0.00000000  0  0  0  0  0  0  0  0   0
HOM18_O4                         0.00000000  0  0  0  0  0  0  0  0   0
HOM18_O5                         0.00000000  0  0  0  0  0  0  0  0   0
HOM18_O6                         0.00000000  0  0  0  0  0  0  0  0   0
HOM18_O7                         0.00000000  0  0  0  0  0  0  0  0   0
HOM18_O8                         0.00000000  0  0  0  0  0  0  0  0   0
HOM18_O9                         0.00000000  0  0  0  0  0  0  0  0   0
HOM18_O10                        0.00000000  0  0  0  0  0  0  0  0   0
HOM18_O11                        0.00000000  0  0  0  0  0  0  0  0   0
HOM18_O12                        0.00000000  0  0  0  0  0  0  0  0   0
HOM18_O13                        0.00000000  0  0  0  0  0  0  0  0   0
HOM18_O14                        0.00000000  0  0  0  0  0  0  0  0   0
HOM18_O15                        0.00000000  0  0  0  0  0  0  0  0   0
HOM18_O16                        0.00000000  0  0  0  0  0  0  0  0   0
HOM18_O17                        0.00000000  0  0  0  0  0  0  0  0   0
HOM18_O18                        0.00000000  0  0  0  0  0  0  0  0   0
HOM18_NO9                        0.00000000  0  0  0  0  0  0  0  0   0
HOM18_NO10                       0.00000000  0  0  0  0  0  0  0  0   0
HOM18_NO11                       0.00000000  0  0  0  0  0  0  0  0   0
HOM18_NO12                       0.00000000  0  0  0  0  0  0  0  0   0
HOM18_NO13                       0.00000000  0  0  0  0  0  0  0  0   0
HOM18_NO14                       0.00000000  0  0  0  0  0  0  0  0   0
HOM18_NO15                       0.00000000  0  0  0  0  0  0  0  0   0
HOM18_NO16                       0.00000000  0  0  0  0  0  0  0  0   0
HOM18_NO17                       0.00000000  0  0  0  0  0  0  0  0   0
HOM18_NO18                       0.00000000  0  0  0  0  0  0  0  0   0
HOM18_NO19                       0.00000000  0  0  0  0  0  0  0  0   0
HOM18_OH_O5                      0.00000000  0  0  0  0  0  0  0  0   0
HOM18_OH_O6                      0.00000000  0  0  0  0  0  0  0  0   0
HOM18_OH_O7                      0.00000000  0  0  0  0  0  0  0  0   0
HOM18_OH_O8                      0.00000000  0  0  0  0  0  0  0  0   0
HOM18_OH_O9                      0.00000000  0  0  0  0  0  0  0  0   0
HOM18_OH_O10                     0.00000000  0  0  0  0  0  0  0  0   0
HOM18_OH_O11                     0.00000000  0  0  0  0  0  0  0  0   0
HOM18_OH_O12                     0.00000000  0  0  0  0  0  0  0  0   0
HOM18_OH_O13                     0.00000000  0  0  0  0  0  0  0  0   0
HOM18_OH_O14                     0.00000000  0  0  0  0  0  0  0  0   0
HOM18_OH_NO10                    0.00000000  0  0  0  0  0  0  0  0   0
HOM18_OH_NO11                    0.00000000  0  0  0  0  0  0  0  0   0
HOM18_OH_NO12                    0.00000000  0  0  0  0  0  0  0  0   0
HOM18_OH_NO13                    0.00000000  0  0  0  0  0  0  0  0   0
HOM18_OH_NO14                    0.00000000  0  0  0  0  0  0  0  0   0
HOM18_OH_NO15                    0.00000000  0  0  0  0  0  0  0  0   0
HOM_nucl                         0.00000000  0  0  0  0  0  0  0  0   0
IMALACO                          0.00000000  0  0  0  0  0  0  0  0   0
OH_DUMMY                         0.00000000  0  0  0  0  0  0  0  0   0
CARENE                           0.00000000  0  0  0  0  0  0  0  0   0
DiEstC20O7                       0.00000000  0  0  0  0  0  0  0  0   0
DiEstC20O6                       0.00000000  0  0  0  0  0  0  0  0   0
DiEstC19O8                       0.00000000  0  0  0  0  0  0  0  0   0
DiEstC19O7                       0.00000000  0  0  0  0  0  0  0  0   0
DiEstC19O6                       0.00000000  0  0  0  0  0  0  0  0   0
DiEstC18NO10                     0.00000000  0  0  0  0  0  0  0  0   0
DiEstC18NO8                      0.00000000  0  0  0  0  0  0  0  0   0
DiEstC18O9                       0.00000000  0  0  0  0  0  0  0  0   0
DiEstC18O8_1                     0.00000000  0  0  0  0  0  0  0  0   0
DiEstC18O8_2                     0.00000000  0  0  0  0  0  0  0  0   0
DiEstC18O8_3                     0.00000000  0  0  0  0  0  0  0  0   0
DiEstC18O7_1                     0.00000000  0  0  0  0  0  0  0  0   0
DiEstC18O7_2                     0.00000000  0  0  0  0  0  0  0  0   0
DiEstC18O7_3                     0.00000000  0  0  0  0  0  0  0  0   0
DiEstC18O6_1                     0.00000000  0  0  0  0  0  0  0  0   0
DiEstC18O6_2                     0.00000000  0  0  0  0  0  0  0  0   0
DiEstC17O8_1                     0.00000000  0  0  0  0  0  0  0  0   0
DiEstC17O8_2                     0.00000000  0  0  0  0  0  0  0  0   0
DiEstC17O7                       0.00000000  0  0  0  0  0  0  0  0   0
DiEstC15O9                       0.00000000  0  0  0  0  0  0  0  0   0
DiEstC15O7                       0.00000000  0  0  0  0  0  0  0  0   0
DiEstC14O8                       0.00000000  0  0  0  0  0  0  0  0   0
DiEstC14O7                       0.00000000  0  0  0  0  0  0  0  0   0
DiEstC13O6                       0.00000000  0  0  0  0  0  0  0  0   0
